wrong_zipcode,Issue Repo,Latitude,Longitude,correct_zipcode
78756,Crash Urgent,30.348352,-97.712529,78758
78751,Traffic Hazard,30.333883,-97.703915,78752
78754,COLLISION,30.33924,-97.557115,78653
78729,Traffic Hazard,30.455444,-97.825791,78726
78712,Traffic Hazard,30.286918,-97.753114,78705
78729,Traffic Hazard,30.400276,-97.745755,78759
78749,Traffic Hazard,30.183523,-97.849809,78748
78701,Crash Urgent,30.220354,-97.765522,78745
78748,Crash Urgent,30.172456,-97.799554,78748
78741,zSTALLED VEHICLE,30.197025,-97.744168,78744
78751,Crash Urgent,30.310961,-97.657813,78724
78756,Crash Urgent,30.356155,-97.730896,78757
78712,Traffic Hazard,30.268966,-97.742472,78701
78729,Traffic Hazard,30.495033,-97.786681,78717
78701,Crash Urgent,30.273685,-97.801055,78746
78701,Traffic Hazard,30.223106,-97.771594,78745
78757,Crash Urgent,30.38448,-97.735904,78759
78757,Crash Urgent,30.361847,-97.729343,78757
78728,Traffic Hazard,30.424659,-97.672535,78753
78742,Crash Urgent,30.226153,-97.681703,78742
78712,Crash Urgent,30.272894,-97.737174,78701
78741,Traffic Hazard,30.193685,-97.749727,78744
78712,Traffic Hazard,30.271856,-97.732163,78702
78712,Traffic Hazard,30.310353,-97.711375,78751
78742,LOOSE LIVESTOCK,30.268126,-97.567697,78653
78754,COLLISN/ LVNG SCN,30.3597,-97.532631,78653
78749,Traffic Hazard,30.216066,-97.83341,78749
78757,Crash Service,30.389955,-97.739333,78759
78745,Traffic Hazard,30.230602,-97.827327,78749
78749,Crash Service,30.236991,-97.831165,78735
78741,TRFC HAZD/ DEBRIS,30.161168,-97.686654,78719
78701,Crash Urgent,30.233736,-97.723564,78741
78712,Crash Urgent,30.287017,-97.762942,78703
78712,Crash Urgent,30.278269,-97.768156,78703
78728,Crash Urgent,30.425175,-97.67312,78753
78728,COLLISION,30.425179,-97.673126,78753
78751,Traffic Hazard,30.316329,-97.667405,78723
78742,Traffic Hazard,30.209502,-97.621594,78617
78729,Crash Service,30.452464,-97.821923,78750
78726,COLLISION,30.463486,-97.845165,78613
78752,Traffic Hazard,30.350624,-97.675987,78754
78712,Crash Service,30.27564,-97.731093,78702
78701,Traffic Hazard,30.239822,-97.800073,78735
78751,zSTALLED VEHICLE,30.318695,-97.661363,78724
78722,zSTALLED VEHICLE,30.282498,-97.676648,78721
78729,Crash Urgent,30.462361,-97.793934,78729
78723,Traffic Hazard,30.300237,-97.64822,78724
78751,Traffic Hazard,30.342683,-97.703642,78753
78748,Traffic Hazard,30.167617,-97.801464,78748
78739,COLLISION,30.192401,-97.925205,78739
78742,Crash Urgent,30.216932,-97.665354,78617
78728,COLLISION/PRIVATE PROPERTY,30.432248,-97.67525,78728
78742,Crash Urgent,30.204636,-97.642064,78617
78712,Crash Urgent,30.270856,-97.741771,78701
78751,Traffic Hazard,30.300519,-97.689924,78723
78756,Crash Urgent,30.345866,-97.709285,78752
78712,Crash Urgent,30.233461,-97.739961,78741
78749,Crash Urgent,30.240136,-97.831617,78735
78757,Crash Service,30.39967,-97.723289,78758
78712,zSTALLED VEHICLE,30.291591,-97.784436,78703
78712,Crash Urgent,30.268417,-97.744128,78701
78742,LOOSE LIVESTOCK,30.113258,-97.649656,78617
78751,Crash Urgent,30.320798,-97.695799,78723
78741,Crash Service,30.215724,-97.744069,78744
78752,Traffic Hazard,30.370175,-97.693009,78753
78741,COLLISN/ LVNG SCN,30.141697,-97.696603,78719
78724,LOOSE LIVESTOCK,30.369832,-97.42454,78621
78712,Traffic Hazard,30.268448,-97.701049,78702
78741,Crash Urgent,30.198765,-97.776561,78745
78749,TRFC HAZD/ DEBRIS,30.236991,-97.831165,78735
78751,Traffic Hazard,30.325799,-97.673855,78752
78751,Crash Service,30.353057,-97.701771,78753
78754,COLLISION,30.348884,-97.557189,78653
78705,COLLISION WITH INJURY,30.284969,-97.819885,78746
78752,Traffic Hazard,30.376923,-97.6756,78753
78757,Crash Urgent,30.373939,-97.712206,78758
78729,Traffic Hazard,30.495033,-97.786686,78717
78751,Traffic Hazard,30.314006,-97.720058,78751
78751,Traffic Hazard,30.328349,-97.660594,78724
78748,Crash Urgent,30.166995,-97.782768,78744
78757,Crash Service,30.392347,-97.725626,78758
78723,LOOSE LIVESTOCK,30.317721,-97.610888,78724
78742,TRFC HAZD/ DEBRIS,30.138861,-97.618183,78617
78751,Traffic Hazard,30.309507,-97.653114,78724
78722,Traffic Hazard,30.286683,-97.673957,78721
78722,Crash Urgent,30.286694,-97.676259,78723
78751,Traffic Hazard,30.33288,-97.68693,78753
78728,Crash Urgent,30.403591,-97.638453,78754
78734,TRFC HAZD/ DEBRIS,30.339894,-98.132389,78620
78752,Crash Service,30.377244,-97.67673,78753
78733,LOOSE LIVESTOCK,30.338448,-97.870008,78733
78701,Crash Service,30.247632,-97.7729,78704
78712,Traffic Hazard,30.313464,-97.737571,78751
78728,Traffic Hazard,30.438842,-97.668294,78660
78712,Traffic Hazard,30.261207,-97.718218,78702
78756,Traffic Hazard,30.36133,-97.717036,78757
78701,Traffic Hazard,30.240244,-97.799976,78704
78754,TRFC HAZD/ DEBRIS,30.390484,-97.578354,78653
78745,Traffic Hazard,30.219416,-97.806888,78745
78701,Traffic Hazard,30.243652,-97.78236,78704
78703,COLLISION WITH INJURY,30.300912,-97.839312,78746
78729,COLLISION,30.450756,-97.829583,78726
78729,Traffic Hazard,30.417263,-97.75005,78759
78751,Traffic Hazard,30.335646,-97.702494,78752
78749,Traffic Hazard,30.187146,-97.847586,78749
78751,Crash Urgent,30.319969,-97.660494,78724
78712,Crash Urgent,30.236514,-97.72525,78741
78751,COLLISION WITH INJURY,30.319969,-97.660494,78724
78745,Crash Urgent,30.207196,-97.8154,78745
78712,Crash Service,30.27136,-97.73208,78702
78703,Traffic Hazard,30.328558,-97.810364,78746
78747,COLLISION,30.088826,-97.693386,78719
78741,COLLISION,30.143989,-97.696717,78719
78730,COLLISION,30.380324,-97.877343,78732
78756,Crash Urgent,30.347268,-97.750619,78731
78721,Crash Service,30.274896,-97.635613,78724
78723,Traffic Hazard,30.300237,-97.64822,78724
78712,Crash Service,30.313377,-97.737419,78751
78751,COLLISION WITH INJURY,30.316632,-97.662689,78724
78751,Crash Urgent,30.316632,-97.662689,78724
78729,Crash Urgent,30.425919,-97.754031,78759
78733,COLLISION/PRIVATE PROPERTY,30.322999,-97.971768,78738
78754,TRFC HAZD/ DEBRIS,30.349027,-97.554175,78653
78751,Traffic Hazard,30.320225,-97.689035,78723
78752,Crash Urgent,30.377284,-97.658729,78753
78756,Traffic Hazard,30.356155,-97.730896,78757
78747,COLLISION,30.081552,-97.693225,78719
78705,COLLISN/ LVNG SCN,30.284969,-97.819885,78746
78701,Crash Service,30.277635,-97.819327,78746
78748,COLLISION WITH INJURY,30.150451,-97.731505,78744
78712,zSTALLED VEHICLE,30.308959,-97.757182,78703
78742,Traffic Hazard,30.210559,-97.654246,78719
78745,Crash Urgent,30.181511,-97.776723,78745
78757,Traffic Hazard,30.363421,-97.728913,78757
78701,Traffic Hazard,30.225963,-97.7248,78741
78728,Traffic Hazard,30.392071,-97.646054,78753
78703,Crash Service,30.328952,-97.805466,78746
78751,Crash Urgent,30.338444,-97.699028,78752
78751,Crash Service,30.316735,-97.698058,78723
78745,Traffic Hazard,30.239704,-97.816922,78735
78728,COLLISION,30.46821,-97.590217,78660
78748,Traffic Hazard,30.17354,-97.781371,78744
78712,Crash Urgent,30.276862,-97.700329,78721
78748,COLLISION,30.142078,-97.729406,78747
78756,zSTALLED VEHICLE,30.326023,-97.755606,78731
78712,Crash Service,30.27288,-97.765063,78703
78729,Crash Urgent,30.472981,-97.798844,78613
78728,Traffic Hazard,30.432629,-97.700294,78727
78729,Crash Service,30.447854,-97.79073,78750
78712,Traffic Hazard,30.267419,-97.743057,78701
78748,TRFC HAZD/ DEBRIS,30.099575,-97.777305,78610
78741,Crash Urgent,30.210959,-97.749002,78744
78712,Traffic Hazard,30.267119,-97.743171,78701
78712,Crash Service,30.260113,-97.730211,78702
78705,TRFC HAZD/ DEBRIS,30.28323,-97.810714,78746
78751,Crash Service,30.351993,-97.702553,78753
78741,COLLISN/ LVNG SCN,30.159919,-97.68405,78719
78701,zSTALLED VEHICLE,30.240244,-97.799976,78704
78741,Traffic Hazard,30.191153,-97.772546,78745
78712,Crash Service,30.256237,-97.737382,78701
78751,Traffic Hazard,30.327606,-97.701244,78752
78741,Crash Urgent,30.193329,-97.778716,78745
78757,Traffic Hazard,30.389637,-97.744239,78759
78756,Traffic Hazard,30.334852,-97.739822,78756
78756,zSTALLED VEHICLE,30.34986,-97.75545,78731
78712,Crash Urgent,30.260113,-97.730211,78702
78752,LOOSE LIVESTOCK,30.348105,-97.593672,78653
78712,zSTALLED VEHICLE,30.257027,-97.73623,78702
78751,Traffic Hazard,30.318689,-97.724238,78751
78748,zSTALLED VEHICLE,30.172456,-97.799554,78748
78751,Crash Service,30.332794,-97.70463,78752
78741,Crash Urgent,30.182597,-97.769318,78744
78712,Traffic Hazard,30.260235,-97.730553,78702
78712,Crash Urgent,30.262943,-97.75773,78704
78729,Traffic Hazard,30.498283,-97.775715,78717
78728,Traffic Hazard,30.409403,-97.675171,78753
78729,Traffic Hazard,30.487909,-97.771299,78717
78729,Traffic Hazard,30.434353,-97.768794,78727
78701,Crash Urgent,30.215541,-97.734922,78741
78751,Traffic Hazard,30.310661,-97.708095,78723
78712,Crash Urgent,30.30572,-97.744148,78705
78749,Traffic Hazard,30.240109,-97.833683,78735
78712,Crash Urgent,30.268007,-97.738949,78701
78745,Crash Urgent,30.23197,-97.827284,78749
78748,Traffic Hazard,30.167161,-97.791115,78748
78703,COLLISION/PRIVATE PROPERTY,30.296654,-97.832084,78746
78712,Crash Service,30.251174,-97.756823,78704
78712,Traffic Hazard,30.269864,-97.749243,78701
78748,Traffic Hazard,30.174032,-97.805879,78748
78705,COLLISION,30.291925,-97.825608,78746
78712,Crash Service,30.300342,-97.723658,78751
78729,Crash Service,30.476099,-97.800765,78613
78701,Traffic Hazard,30.22965,-97.760208,78704
78754,COLLISION,30.339416,-97.558089,78653
78729,Crash Urgent,30.415276,-97.746004,78759
78729,Crash Urgent,30.411046,-97.766553,78759
78754,COLLISION,30.35727,-97.561341,78653
78752,Crash Service,30.378332,-97.675799,78753
78728,TRFC HAZD/ DEBRIS,30.455115,-97.666374,78728
78701,Traffic Hazard,30.249253,-97.777851,78704
78728,COLLISION,30.475471,-97.59521,78660
78728,COLLISION,30.436144,-97.674392,78728
78748,COLLISION WITH INJURY,30.152424,-97.767285,78747
78757,Crash Urgent,30.373504,-97.726291,78758
78724,LOOSE LIVESTOCK,30.322236,-97.429492,78621
78712,Traffic Hazard,30.269795,-97.73426,78701
78751,Traffic Hazard,30.316782,-97.707396,78723
78701,Crash Urgent,30.252742,-97.712041,78702
78712,zSTALLED VEHICLE,30.278983,-97.687021,78721
78751,Crash Service,30.332794,-97.70463,78752
78751,Crash Service,30.326066,-97.692308,78752
78712,Crash Urgent,30.306924,-97.712299,78751
78701,Crash Urgent,30.228323,-97.79436,78745
78756,Crash Urgent,30.360627,-97.744977,78731
78723,Traffic Hazard,30.300237,-97.64822,78724
78751,Crash Urgent,30.324216,-97.672323,78723
78742,COLLISION,30.131208,-97.606133,78617
78724,COLLISION,30.246627,-97.521173,78653
78701,Traffic Hazard,30.258995,-97.802963,78746
78728,COLLISN/ LVNG SCN,30.441772,-97.689568,78728
78741,COLLISION/PRIVATE PROPERTY,30.161124,-97.686563,78719
78752,Crash Service,30.390937,-97.659334,78753
78741,Crash Urgent,30.183662,-97.768969,78744
78728,Crash Service,30.396541,-97.667812,78753
78721,Crash Service,30.253403,-97.678616,78725
78712,Traffic Hazard,30.267119,-97.743171,78701
78728,COLLISION,30.460766,-97.696519,78728
78729,Traffic Hazard,30.475996,-97.764637,78729
78712,Crash Service,30.267779,-97.741794,78701
78728,Traffic Hazard,30.424063,-97.670745,78753
78757,Crash Urgent,30.38946,-97.734225,78759
78712,Traffic Hazard,30.310714,-97.732706,78751
78748,Traffic Hazard,30.17601,-97.822637,78748
78751,Crash Service,30.318613,-97.661197,78724
78728,Crash Urgent,30.402305,-97.657314,78753
78728,COLLISN/ LVNG SCN,30.456912,-97.667155,78728
78712,Crash Service,30.235762,-97.728073,78741
78742,Crash Urgent,30.215607,-97.663761,78719
78756,Traffic Hazard,30.355863,-97.783009,78731
78749,Crash Service,30.211318,-97.874268,78749
78701,Traffic Hazard,30.223409,-97.763598,78704
78726,Traffic Hazard,30.428784,-97.84266,78726
78729,Crash Urgent,30.429505,-97.760284,78759
78751,Crash Urgent,30.319123,-97.689454,78723
78705,TRFC HAZD/ DEBRIS,30.281732,-97.808944,78746
78754,COLLISION,30.348105,-97.56241,78653
78749,Traffic Hazard,30.254511,-97.86562,78735
78712,Crash Urgent,30.308412,-97.753987,78703
78728,Crash Urgent,30.408438,-97.680335,78758
78741,COLLISION/PRIVATE PROPERTY,30.161124,-97.686563,78719
78756,Crash Urgent,30.325987,-97.726482,78756
78742,Crash Urgent,30.212951,-97.658593,78617
78739,COLLISION,30.192401,-97.925205,78739
78752,Crash Service,30.36314,-97.697022,78758
78701,Crash Service,30.258099,-97.797295,78746
78712,Traffic Hazard,30.282798,-97.727424,78705
78712,Crash Urgent,30.30485,-97.715916,78751
78701,Crash Service,30.220509,-97.758314,78704
78726,TRFC HAZD/ DEBRIS,30.475684,-97.958845,78645
78756,Traffic Hazard,30.353416,-97.753155,78731
78725,LOOSE LIVESTOCK,30.220949,-97.487712,78621
78712,Crash Urgent,30.299921,-97.716618,78751
78728,Traffic Hazard,30.430503,-97.699627,78727
78748,Traffic Hazard,30.173871,-97.816999,78748
78728,Crash Urgent,30.405249,-97.663949,78753
78749,Traffic Hazard,30.233335,-97.874689,78749
78712,Crash Urgent,30.305972,-97.703243,78723
78741,Crash Urgent,30.201541,-97.751525,78744
78742,COLLISION,30.16326,-97.636953,78617
78752,Traffic Hazard,30.363354,-97.696894,78758
78756,Crash Urgent,30.354628,-97.708164,78758
78752,Crash Service,30.363354,-97.696895,78758
78749,Crash Urgent,30.227209,-97.830065,78749
78756,Traffic Hazard,30.346772,-97.710838,78753
78749,Crash Service,30.244793,-97.85845,78735
78721,Traffic Hazard,30.279689,-97.64491,78725
78712,Crash Urgent,30.26524,-97.743868,78701
78701,COLLISN/ LVNG SCN,30.275092,-97.801289,78746
78752,Traffic Hazard,30.384588,-97.662057,78753
78712,Traffic Hazard,30.261443,-97.717222,78702
78729,Traffic Hazard,30.42009,-97.845709,78726
78747,COLLISION,30.11978,-97.69539,78719
78726,Crash Service,30.404161,-97.847329,78726
78712,Traffic Hazard,30.274536,-97.714974,78702
78728,TRFC HAZD/ DEBRIS,30.449498,-97.723561,78728
78712,Crash Service,30.260242,-97.733612,78702
78729,Traffic Hazard,30.452893,-97.792443,78750
78701,Traffic Hazard,30.21717,-97.752247,78704
78728,Traffic Hazard,30.43992,-97.697936,78727
78730,Crash Urgent,30.392165,-97.838323,78730
78757,zSTALLED VEHICLE,30.39111,-97.721157,78758
78712,Traffic Hazard,30.270465,-97.732985,78701
78756,Crash Urgent,30.352222,-97.733269,78757
78712,Crash Service,30.303905,-97.713571,78722
78722,Crash Urgent,30.261781,-97.697982,78702
78726,TRFC HAZD/ DEBRIS,30.518376,-97.90434,78641
78701,Traffic Hazard,30.227544,-97.777311,78745
78751,Traffic Hazard,30.3437,-97.705382,78752
78748,Crash Service,30.167275,-97.785743,78744
78745,Traffic Hazard,30.207196,-97.8154,78745
78712,Crash Urgent,30.282911,-97.701711,78721
78728,COLLISION/PRIVATE PROPERTY,30.413722,-97.6528,78660
78742,LOOSE LIVESTOCK,30.209469,-97.542312,78617
78748,Traffic Hazard,30.173871,-97.816999,78748
78712,Traffic Hazard,30.271868,-97.731885,78702
78751,Traffic Hazard,30.332223,-97.686621,78752
78712,Traffic Hazard,30.267164,-97.743336,78701
78747,LOOSE LIVESTOCK,30.086652,-97.734949,78610
78721,Traffic Hazard,30.276794,-97.637274,78724
78701,Traffic Hazard,30.234103,-97.722846,78741
78712,Traffic Hazard,30.276405,-97.754818,78703
78749,Crash Urgent,30.201204,-97.867688,78749
78741,Crash Urgent,30.204945,-97.774792,78745
78742,COLLISION,30.256997,-97.611818,78725
78756,Crash Service,30.343119,-97.715488,78752
78701,Crash Service,30.246924,-97.777183,78704
78701,Traffic Hazard,30.229443,-97.787641,78745
78701,Traffic Hazard,30.234008,-97.723296,78741
78748,Crash Urgent,30.166313,-97.786352,78744
78728,Crash Service,30.400411,-97.703199,78758
78712,Crash Urgent,30.268296,-97.740037,78701
78757,Crash Urgent,30.389242,-97.745764,78759
78741,zSTALLED VEHICLE,30.210679,-97.787075,78745
78751,Traffic Hazard,30.323696,-97.706413,78752
78756,Crash Urgent,30.336702,-97.719555,78752
78751,Crash Urgent,30.341921,-97.703194,78752
78729,TRFC HAZD/ DEBRIS,30.393125,-97.777911,78759
78701,Traffic Hazard,30.235394,-97.794503,78704
78752,Crash Urgent,30.354475,-97.6908,78753
78712,Traffic Hazard,30.27436,-97.715978,78702
78712,Traffic Hazard,30.276244,-97.737108,78701
78712,Traffic Hazard,30.247983,-97.735539,78704
78728,TRFC HAZD/ DEBRIS,30.444414,-97.667622,78660
78712,Crash Service,30.275052,-97.730613,78702
78741,Traffic Hazard,30.218404,-97.690528,78741
78701,Traffic Hazard,30.20951,-97.755343,78744
78752,Crash Service,30.373723,-97.677814,78753
78701,Traffic Hazard,30.231679,-97.782208,78704
78701,Traffic Hazard,30.223292,-97.763409,78704
78701,zSTALLED VEHICLE,30.215761,-97.752583,78745
78712,Crash Urgent,30.291653,-97.758821,78703
78712,Crash Service,30.273655,-97.720881,78702
78729,Crash Service,30.400629,-97.748492,78759
78712,Crash Urgent,30.293217,-97.736078,78705
78741,Crash Service,30.212524,-97.71437,78741
78734,COLLISION,30.290739,-98.080697,78620
78745,zSTALLED VEHICLE,30.233054,-97.812825,78745
78705,TRFC HAZD/ DEBRIS,30.285799,-97.811936,78746
78756,Crash Urgent,30.34261,-97.76286,78731
78712,Traffic Hazard,30.305561,-97.758317,78703
78712,Traffic Hazard,30.258597,-97.728893,78702
78712,Crash Service,30.275052,-97.730613,78702
78712,Crash Urgent,30.305972,-97.703243,78723
78701,Crash Urgent,30.263297,-97.789098,78746
78712,Crash Urgent,30.287936,-97.744682,78705
78701,Traffic Hazard,30.245098,-97.685949,78742
78754,COLLISION,30.349155,-97.539095,78653
78712,Traffic Hazard,30.294308,-97.700146,78723
78712,Crash Service,30.258889,-97.747217,78704
78751,Crash Urgent,30.309183,-97.677123,78723
78712,Traffic Hazard,30.268589,-97.755308,78703
78712,Crash Urgent,30.255276,-97.745052,78704
78723,TRFC HAZD/ DEBRIS,30.305831,-97.618598,78724
78701,zSTALLED VEHICLE,30.220248,-97.758476,78704
78721,Crash Urgent,30.258761,-97.675568,78725
78728,VEHICLE FIRE,30.411859,-97.650604,78753
78712,Traffic Hazard,30.290886,-97.722094,78722
78751,Crash Urgent,30.311714,-97.669445,78723
78756,zSTALLED VEHICLE,30.32293,-97.756735,78731
78712,Traffic Hazard,30.260873,-97.758521,78704
78756,Crash Urgent,30.325943,-97.726336,78751
78712,Traffic Hazard,30.256611,-97.738474,78701
78712,Traffic Hazard,30.256611,-97.738474,78701
78751,Crash Urgent,30.342038,-97.703306,78752
78729,COLLISION,30.454739,-97.826531,78726
78712,Crash Urgent,30.243551,-97.735284,78741
78703,COLLISION,30.232044,-97.806123,78735
78752,Traffic Hazard,30.377906,-97.658037,78753
78712,Traffic Hazard,30.272067,-97.73865,78701
78728,Traffic Hazard,30.437309,-97.657747,78660
78733,COLLISION,30.331523,-97.858149,78733
78712,Crash Service,30.262666,-97.75272,78704
78712,Crash Urgent,30.282774,-97.757816,78703
78752,Traffic Hazard,30.341281,-97.680638,78754
78728,COLLISION,30.455067,-97.665578,78660
78751,Crash Service,30.311906,-97.708625,78723
78712,Traffic Hazard,30.29197,-97.759892,78703
78751,Crash Urgent,30.319925,-97.696726,78723
78712,Crash Urgent,30.274217,-97.730923,78702
78757,Crash Urgent,30.381039,-97.740392,78759
78712,Crash Urgent,30.273293,-97.699567,78702
78748,zSTALLED VEHICLE,30.173871,-97.816999,78748
78728,TRFC HAZD/ DEBRIS,30.393609,-97.595882,78653
78728,Crash Urgent,30.441005,-97.693294,78728
78728,COLLISION WITH INJURY,30.441005,-97.693294,78728
78756,Traffic Hazard,30.352865,-97.714364,78758
78729,Traffic Hazard,30.48005,-97.801956,78717
78751,Crash Urgent,30.332223,-97.686621,78752
78741,Traffic Hazard,30.198236,-97.724205,78744
78745,Traffic Hazard,30.19914,-97.823047,78745
78701,Traffic Hazard,30.234282,-97.795623,78704
78712,Crash Urgent,30.252641,-97.742508,78704
78754,COLLISION,30.357978,-97.588315,78653
78745,Crash Urgent,30.208987,-97.804584,78745
78712,Crash Urgent,30.252641,-97.742508,78704
78729,Crash Urgent,30.497843,-97.775413,78717
78754,COLLISION,30.400974,-97.545439,78653
78733,TRFC HAZD/ DEBRIS,30.275666,-97.914318,78735
78701,zSTALLED VEHICLE,30.238803,-97.719551,78741
78757,Traffic Hazard,30.383245,-97.744595,78759
78728,COLLISN/ LVNG SCN,30.440208,-97.669623,78728
78752,Traffic Hazard,30.37954,-97.687684,78753
78756,zSTALLED VEHICLE,30.361209,-97.745268,78731
78712,Traffic Hazard,30.280864,-97.766955,78703
78742,COLLISN/ LVNG SCN,30.141113,-97.666127,78617
78728,COLLISION,30.46065,-97.694703,78728
78712,Traffic Hazard,30.270879,-97.749138,78701
78741,Crash Urgent,30.179672,-97.7469,78744
