Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding
230, LAKELINE MALL DR / 183 HWY SVRD,TURNED_ON,,Axis,LOC16-003400,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11000, LAKELINE MALL DR,,13900,US 183 HWY SVRD,,5149897,01/01/2019 09:46:00 AM +0000,"(30.4728546, -97.7991867)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7991867,30.4728546,,http://162.89.13.145/CCTVImages/CCTV230.jpg,
231, HOWARD LN / 35 SVRD,TURNED_ON,,Sarix,LOC16-003410,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1120, HOWARD LN,,13700,IH 35 SVRD,,5164799,01/01/2019 09:46:00 AM +0000,"(30.4242554, -97.6711884)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6711884,30.4242554,,http://162.89.13.145/CCTVImages/CCTV231.jpg,
242, SPICEWOOD SPRINGS RD / YAUPON DR,TURNED_ON,,Sarix,LOC16-003760,,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,8468, SPICEWOOD SPRINGS RD,,8307, YAUPON DR,,5151420,01/01/2019 09:46:00 AM +0000,"(30.4283123, -97.7830505)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7830505,30.4283123,,http://162.89.13.145/CCTVImages/CCTV242.jpg,
247, PARMER LN / SPECTRUM DR,TURNED_ON,,Sarix,LOC16-003820,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,9500, PARMER LN,,9501, SPECTRUM DR,,5152967,01/01/2019 09:46:00 AM +0000,"(30.4816914, -97.7670975)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7670975,30.4816914,,http://162.89.13.145/CCTVImages/CCTV247.jpg,
256,FM 620 RD / PARMER LN,TURNED_ON,02/01/2018,Sarix,LOC16-004060,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,13941,FM 620 RD,,, PARMER LN,,5153256,01/01/2019 09:46:00 AM +0000,"(30.4759941, -97.7646179)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7646179,30.4759941,,http://162.89.13.145/CCTVImages/CCTV256.jpg,None Identified
257,FM 2222 RD / MC NEIL DR,TURNED_ON,,Sarix,LOC16-004065,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,10100,FM 2222 RD,,10000, MC NEIL DR,,5147094,01/01/2019 09:46:00 AM +0000,"(30.3920841, -97.8351898)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8351898,30.3920841,,http://162.89.13.145/CCTVImages/CCTV257.jpg,
258,FM 2222 RD / RIVER PLACE BLVD,TURNED_ON,03/20/2018,Sarix,LOC16-004070,,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,10600,FM 2222 RD,,6801, RIVER PLACE BLVD,,5146187,01/01/2019 09:46:00 AM +0000,"(30.3945255, -97.8455124)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8455124,30.3945255,,http://162.89.13.145/CCTVImages/CCTV258.jpg,None Identified
260, CAPITAL OF TEXAS HWY / WESTLAKE DR,TURNED_ON,,Sarix,LOC16-004095,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3700, CAPITAL OF TEXAS HWY,,4300, WESTLAKE DR,,5149583,01/01/2019 09:46:00 AM +0000,"(30.3352509, -97.8062515)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8062515,30.3352509,,http://162.89.13.145/CCTVImages/CCTV260.jpg,
261, SPICEWOOD SPRINGS RD / FOUR IRON DR,TURNED_ON,,Sarix,LOC16-004120,,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,8551, SPICEWOOD SPRINGS RD,,11600, FOUR IRON DR,,5151885,01/01/2019 09:46:00 AM +0000,"(30.4316254, -97.7782974)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7782974,30.4316254,,http://162.89.13.145/CCTVImages/CCTV261.jpg,None Identified
263, CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (WEST),TURNED_ON,,Sarix,LOC16-004170,WEST,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8000, CAPITAL OF TEXAS HWY,,5401, SPICEWOOD SPRINGS RD,,5152791,01/01/2019 09:46:00 AM +0000,"(30.382658, -97.7713623)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7713623,30.382658,,http://162.89.13.145/CCTVImages/CCTV263.jpg,
264, CAPITAL OF TEXAS HWY / LAKEWOOD DR,TURNED_ON,,Sarix,LOC16-004175,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,6822, CAPITAL OF TEXAS HWY,,7200, LAKEWOOD DR,,5151320,01/01/2019 09:46:00 AM +0000,"(30.3716736, -97.7856598)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7856598,30.3716736,,http://162.89.13.145/CCTVImages/CCTV264.jpg,
265, CAPITAL OF TEXAS HWY / GREAT HILLS TRL,TURNED_ON,,Sarix,LOC16-004180,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8400, CAPITAL OF TEXAS HWY,,8901, GREAT HILLS TRL,,5154176,01/01/2019 09:46:00 AM +0000,"(30.3881397, -97.7598343)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7598343,30.3881397,,http://162.89.13.145/CCTVImages/CCTV265.jpg,
267, CAPITAL OF TEXAS HWY / COURTYARD DR,TURNED_ON,,Sarix,LOC16-004195,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5409, CAPITAL OF TEXAS HWY,,5400, COURTYARD DR,,5150534,01/01/2019 09:46:00 AM +0000,"(30.352457, -97.7952881)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7952881,30.352457,,http://162.89.13.145/CCTVImages/CCTV267.jpg,
281, PARMER LN / AVERY RANCH BLVD,TURNED_ON,02/01/2018,Sarix,LOC16-004400,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10223, PARMER LN,,15001, AVERY RANCH BLVD,,5151987,01/01/2019 09:46:00 AM +0000,"(30.4980755, -97.7756653)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7756653,30.4980755,,http://162.89.13.145/CCTVImages/CCTV281.jpg,None Identified
294, ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),TURNED_ON,01/18/2017,Spectra Enhanced,LOC16-004885,OLSON DR,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,10200, ANDERSON MILL RD,,11800, MILLWRIGHT PKWY,,5149515,01/01/2019 09:46:00 AM +0000,"(30.4471645, -97.8040161)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8040161,30.4471645,,http://162.89.13.145/CCTVImages/CCTV294.jpg,
299, LAMAR BLVD / YAGER LN,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-002620,,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,12250, LAMAR BLVD,,501, YAGER LN,,5164083,01/01/2019 09:46:00 AM +0000,"(30.4017849, -97.6791687)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6791687,30.4017849,,http://162.89.13.145/CCTVImages/CCTV299.jpg,1/4 Cent
304, LAMAR BLVD / ST JOHNS AVE,TURNED_ON,06/12/2018,Advidia,LOC16-000050,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,7200, LAMAR BLVD,,613, ST JOHNS AVE,,5160009,01/01/2019 09:46:00 AM +0000,"(30.339407, -97.7178421)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7178421,30.339407,,http://162.89.13.145/CCTVImages/CCTV304.jpg,1/4 Cent
280,FM 620 RD / BOULDER LN (North),TURNED_ON,,Sarix,LOC16-004380,North,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10443,FM 620 RD,,11700, BOULDER LN,,5147160,03/28/2019 08:45:00 AM +0000,"(30.4434834, -97.8331299)",OFFLINE,03/28/2019 08:35:00 AM +0000,-97.8331299,30.4434834,,http://162.89.13.145/CCTVImages/CCTV280.jpg,None Identified
254, BRAKER LN / RESEARCH BLVD SVRD,TURNED_ON,,Advidia,LOC16-003975,,NORTHWEST,"7,10",AUSTIN FULL PURPOSE,ROADWAY,,,4620, BRAKER LN,,10826, RESEARCH BLVD SVRD,,5155883,04/04/2019 08:45:00 AM +0000,"(30.4005356, -97.7462845)",OFFLINE,04/04/2019 08:35:00 AM +0000,-97.7462845,30.4005356,,http://162.89.13.145/CCTVImages/CCTV254.jpg,None Identified
325, BRAKER LN / DESSAU RD,TURNED_ON,12/20/2017,Spectra Enhanced,LOC16-002580,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1301, BRAKER LN,,11300, DESSAU RD,,5165334,01/01/2019 09:46:00 AM +0000,"(30.3724384, -97.6657333)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6657333,30.3724384,,http://162.89.13.145/CCTVImages/CCTV325.jpg,1/4 Cent
335, 51ST ST / CAMERON RD,TURNED_ON,02/13/2018,Sarix,LOC16-003230,,NORTHEAST,"9,4",AUSTIN FULL PURPOSE,ROADWAY,,,1051, 51ST ST,,5101, CAMERON RD,,5160982,01/01/2019 09:47:00 AM +0000,"(30.3091068, -97.7097549)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7097549,30.3091068,,http://162.89.13.145/CCTVImages/CCTV335.jpg,1/4 Cent
447, BRAKER LN / STONELAKE BLVD,TURNED_ON,09/09/2016,Spectra Enhanced,LOC16-003740,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,4200, BRAKER LN,,10201, STONELAKE BLVD,,5156985,01/01/2019 09:47:00 AM +0000,"(30.3989582, -97.7392883)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7392883,30.3989582,,http://162.89.13.145/CCTVImages/CCTV447.jpg,1/4 Cent
448, BRAKER LN / KRAMER LN,TURNED_ON,07/05/2017,Spectra Enhanced,LOC16-002250,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,2219, BRAKER LN,,2301, KRAMER LN,,5160273,01/01/2019 09:47:00 AM +0000,"(30.3908577, -97.7140121)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7140121,30.3908577,,http://162.89.13.145/CCTVImages/CCTV448.jpg,1/4 Cent
458, KOENIG LN / GUADALUPE ST,TURNED_ON,03/10/2018,Advidia,LOC16-000045,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,600, KOENIG LN,,5510, GUADALUPE ST,,5159393,01/01/2019 09:47:00 AM +0000,"(30.3235016, -97.7238312)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7238312,30.3235016,,http://162.89.13.145/CCTVImages/CCTV458.jpg,1/4 Cent
478,FM 2222 RD / PARK CENTRE ,TURNED_ON,01/24/2018,Advidia,LOC16-004495,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8502,FM 2222 RD,,, PARK CENTRE ,,5148919,01/01/2019 09:47:00 AM +0000,"(30.3822517, -97.813118)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.813118,30.3822517,,http://162.89.13.145/CCTVImages/CCTV478.jpg,1/4 Cent
479,FM 2222 RD / BELL MOUNTAIN DR,TURNED_ON,01/24/2018,Advidia,LOC16-004240,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,7706,FM 2222 RD,,7751, BELL MOUNTAIN DR,,5149559,01/01/2019 09:47:00 AM +0000,"(30.3771896, -97.8054581)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8054581,30.3771896,,http://162.89.13.145/CCTVImages/CCTV479.jpg,1/4 Cent
480,FM 2222 RD / JESTER BLVD,TURNED_ON,03/09/2018,Advidia,LOC16-003395,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,7200,FM 2222 RD,,6501, JESTER BLVD,,5149888,01/01/2019 09:47:00 AM +0000,"(30.3694973, -97.8019943)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8019943,30.3694973,,http://162.89.13.145/CCTVImages/CCTV480.jpg,1/4 Cent
481,FM 2222 RD / CITY PARK RD,TURNED_ON,07/08/2017,Spectra Enhanced,LOC16-002625,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,6200,FM 2222 RD,,5914, CITY PARK RD,,5150327,01/01/2019 09:47:00 AM +0000,"(30.3658009, -97.7974396)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7974396,30.3658009,,http://162.89.13.145/CCTVImages/CCTV481.jpg,1/4 Cent
482,FM 2222 RD / MESA DR,TURNED_ON,07/08/2017,Spectra Enhanced,LOC16-004600,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4014,FM 2222 RD,,5700, MESA DR,,5153101,01/01/2019 09:47:00 AM +0000,"(30.3413143, -97.7696381)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7696381,30.3413143,,http://162.89.13.145/CCTVImages/CCTV482.jpg,1/4 Cent
486,FM 620 RD / HATCH RD,TURNED_ON,01/30/2018,Advidia,LOC16-004480,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12108,FM 620 RD,,3400, HATCH RD,,5148292,01/01/2019 09:47:00 AM +0000,"(30.4608479, -97.8199234)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8199234,30.4608479,,http://162.89.13.145/CCTVImages/CCTV486.jpg,1/4 Cent
487,FM 620 RD / DEERBROOK TRL,TURNED_ON,01/26/2018,Advidia,LOC16-004470,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12400,FM 620 RD,,12324, DEERBROOK TRL,,5148947,01/01/2019 09:47:00 AM +0000,"(30.4638901, -97.8106232)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8106232,30.4638901,,http://162.89.13.145/CCTVImages/CCTV487.jpg,1/4 Cent
488,FM 620 RD / PECAN PARK BLVD,TURNED_ON,01/30/2018,Advidia,LOC16-003085,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12700,FM 620 RD,,11000, PECAN PARK BLVD,,5149481,01/01/2019 09:47:00 AM +0000,"(30.4659653, -97.8039627)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8039627,30.4659653,,http://162.89.13.145/CCTVImages/CCTV488.jpg,1/4 Cent
489,FM 620 RD / 183 HWY SVRD,TURNED_ON,,Advidia,LOC16-004430,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12811,FM 620 RD,,13870,US 183 HWY SVRD,,5150067,01/01/2019 09:47:00 AM +0000,"(30.4680157, -97.7973709)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7973709,30.4680157,,http://162.89.13.145/CCTVImages/CCTV489.jpg,1/4 Cent
490,FM 620 RD / LAKE CREEK PKWY,TURNED_ON,01/26/2018,Advidia,LOC16-004475,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12220,FM 620 RD,,11422, LAKE CREEK PKWY,,5148573,01/01/2019 09:47:00 AM +0000,"(30.4621582, -97.8160172)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8160172,30.4621582,,http://162.89.13.145/CCTVImages/CCTV490.jpg,1/4 Cent
491,FM 620 RD / EL SALIDO PKWY,TURNED_ON,06/18/2018,Advidia,LOC16-004465,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11804,FM 620 RD,,11701, EL SALIDO PKWY,,5148045,01/01/2019 09:47:00 AM +0000,"(30.4580345, -97.8231125)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8231125,30.4580345,,http://162.89.13.145/CCTVImages/CCTV491.jpg,1/4 Cent
494, BURNET RD / OHLEN RD,TURNED_ON,06/15/2017,Spectra Enhanced,LOC16-000455,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8300, BURNET RD,,2301, OHLEN RD,,5158652,01/01/2019 09:47:00 AM +0000,"(30.3629112, -97.7290573)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7290573,30.3629112,,http://162.89.13.145/CCTVImages/CCTV494.jpg,None Identified
466, BURNET RD / 49TH ST,TURNED_ON,03/14/2018,Advidia,LOC16-000440,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,4900, BURNET RD,,2101, 49TH ST,,5157310,01/19/2019 09:45:00 AM +0000,"(30.3198566, -97.7392273)",ONLINE,01/19/2019 09:35:00 AM +0000,-97.7392273,30.3198566,,http://162.89.13.145/CCTVImages/CCTV466.jpg,1/4 Cent
419, PARMER LN / TAMAYO DR,TURNED_ON,07/20/2017,Spectra Enhanced,LOC16-003330,,NORTHWEST,6,AUSTIN LTD,ROADWAY,,,7700, PARMER LN,,13450, TAMAYO DR,,5154858,03/26/2019 03:16:00 PM +0000,"(30.4559517, -97.7527771)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7527771,30.4559517,,http://162.89.13.145/CCTVImages/CCTV419.jpg,1/4 Cent
500, HARRIS BRANCH PKWY / PARMER LN,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-004250,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,12300, HARRIS BRANCH PKWY,,5700, PARMER LN,,5168235,01/01/2019 09:47:00 AM +0000,"(30.3685207, -97.6131744)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6131744,30.3685207,,http://162.89.13.145/CCTVImages/CCTV500.jpg,None Identified
501,FM 620 RD / WILSON PARKE AVE,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-004330,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8116,FM 620 RD,,11701, WILSON PARKE AVE,,5145963,01/01/2019 09:47:00 AM +0000,"(30.416769, -97.8473129)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.8473129,30.416769,,http://162.89.13.145/CCTVImages/CCTV501.jpg,None Identified
502,FM 620 RD / BOULDER LN (South),TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-004375,South,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8400,FM 620 RD,,10200, BOULDER LN,,5146359,01/01/2019 09:47:00 AM +0000,"(30.4287834, -97.842659)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.842659,30.4287834,,http://162.89.13.145/CCTVImages/CCTV502.jpg,None Identified
505, BURNET RD / WATERFORD CENTRE BLVD,TURNED_ON,12/13/2016,Spectra Enhanced,LOC16-003725,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9300, BURNET RD,,9234, WATERFORD CENTRE BLVD,,5159052,01/01/2019 09:47:00 AM +0000,"(30.3773537, -97.7254715)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7254715,30.3773537,,http://162.89.13.145/CCTVImages/CCTV505.jpg,None Identified
506, CAMERON RD / 290 HWY SVRD,TURNED_ON,09/24/2016,Sarix,LOC16-003270,,NORTHEAST,"4,1",AUSTIN FULL PURPOSE,ROADWAY,,,6313, CAMERON RD,,6450,US 290 HWY SVRD,,5162504,01/01/2019 09:47:00 AM +0000,"(30.3218555, -97.6949463)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6949463,30.3218555,,http://162.89.13.145/CCTVImages/CCTV506.jpg,None Identified
507, CAPITAL OF TEXAS HWY / STONELAKE BLVD,TURNED_ON,09/09/2016,Spectra Enhanced,LOC16-004210,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9600, CAPITAL OF TEXAS HWY,,9900, STONELAKE BLVD,,5157000,01/01/2019 09:47:00 AM +0000,"(30.3906918, -97.7394409)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7394409,30.3906918,,http://162.89.13.145/CCTVImages/CCTV507.jpg,None Identified
544, CAMERON RD / RUTHERFORD LN,TURNED_ON,02/05/2018,Advidia,LOC16-004515,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,8112, CAMERON RD,,1300, RUTHERFORD LN,,5163816,01/01/2019 09:47:00 AM +0000,"(30.337326, -97.6832428)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6832428,30.337326,,http://162.89.13.145/CCTVImages/CCTV544.jpg,1/4 Cent
549, BARBARA JORDAN BLVD / LANCASTER DR,TURNED_ON,03/10/2018,Advidia,LOC16-002870,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1301, BARBARA JORDAN BLVD,,5000, LANCASTER DR,,5161212,01/01/2019 09:47:00 AM +0000,"(30.3059559, -97.707489)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.707489,30.3059559,,http://162.89.13.145/CCTVImages/CCTV549.jpg,None Identified
576, BRAKER LN / 35 SVRD,TURNED_ON,12/17/2018,Spectra Enhanced,LOC16-002295,,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,755, BRAKER LN,,11118,IH 35 SVRD,,5164415,01/01/2019 09:47:00 AM +0000,"(30.3771248, -97.6764832)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6764832,30.3771248,,http://162.89.13.145/CCTVImages/CCTV576.jpg,None Identified
573, ANDERSON LN SVRD / LAMAR BLVD SVRD,TURNED_ON,12/07/2016,Sarix,LOC16-003145,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,723, ANDERSON LN SVRD,,7829, LAMAR BLVD SVRD,,5160595,01/15/2019 09:45:00 AM +0000,"(30.3470039, -97.7124252)",ONLINE,01/15/2019 09:35:00 AM +0000,-97.7124252,30.3470039,,http://162.89.13.145/CCTVImages/CCTV573.jpg,None Identified
582, CESAR CHAVEZ ST / RED RIVER ST,DESIRED,,,LOC16-000755,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, CESAR CHAVEZ ST,,96, RED RIVER ST,,5157601,01/30/2019 03:47:00 PM +0000,"(30.2617817, -97.7387924)",OFFLINE,01/30/2019 06:00:00 AM +0000,-97.7387924,30.2617817,,http://162.89.13.145/CCTVImages/CCTV582.jpg,None Identified
583, OLTORF ST / 5TH ST,DESIRED,,,LOC16-004640,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1000, OLTORF ST,,2101, 5TH ST,,5154091,02/06/2019 03:18:00 PM +0000,"(30.2439384, -97.7643356)",OFFLINE,02/06/2019 06:00:00 AM +0000,-97.7643356,30.2439384,,http://162.89.13.145/CCTVImages/CCTV583.jpg,None Identified
584,IH 35 SVRD / RIVER ST,TURNED_ON,02/13/2019,Advidia,LOC16-003785,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,60,IH 35 SVRD,,800, RIVER ST,,5157790,02/14/2019 09:45:00 AM +0000,"(30.2574501, -97.7377014)",ONLINE,02/14/2019 09:35:00 AM +0000,-97.7377014,30.2574501,,http://162.89.13.145/CCTVImages/CCTV584.jpg,None Identified
70, DEAN KEETON ST / GUADALUPE ST,TURNED_ON,,Sarix,LOC16-000200,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, DEAN KEETON ST,,2520, GUADALUPE ST,,5157120,03/01/2019 09:45:00 AM +0000,"(30.289814, -97.7413559)",ONLINE,03/01/2019 09:35:00 AM +0000,-97.7413559,30.289814,,http://162.89.13.145/CCTVImages/CCTV70.jpg,
586, MC NEIL DR / TECHNOLOGY BLVD,DESIRED,,,LOC16-003960,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6606, MC NEIL DR,,12208, TECHNOLOGY BLVD,,5154228,03/04/2019 09:36:00 PM +0000,"(30.4381447, -97.7581558)",OFFLINE,03/04/2019 06:00:00 AM +0000,-97.7581558,30.4381447,,http://162.89.13.145/CCTVImages/CCTV586.jpg,None Identified
585, GUADALUPE ST / 8TH ST,DESIRED,,,LOC16-001370,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,800, GUADALUPE ST,,401, 8TH ST,,5156535,03/21/2019 02:25:00 PM +0000,"(30.2708721, -97.7455902)",OFFLINE,02/25/2019 06:00:00 AM +0000,-97.7455902,30.2708721,,http://162.89.13.145/CCTVImages/CCTV585.jpg,None Identified
420, PARMER LN / LAKELINE BLVD,TURNED_ON,03/26/2018,Advidia,LOC16-003930,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10000, PARMER LN,,10001, LAKELINE BLVD,,5152489,03/27/2019 08:45:00 AM +0000,"(30.4879532, -97.7713318)",ONLINE,03/27/2019 08:35:00 AM +0000,-97.7713318,30.4879532,,http://162.89.13.145/CCTVImages/CCTV420.jpg,1/4 Cent
529, FAR WEST BLVD / WOOD HOLLOW DR,TURNED_ON,08/18/2017,Spectra Enhanced,LOC16-002190,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3436, FAR WEST BLVD,,6700, WOOD HOLLOW DR,,5155170,04/09/2019 08:45:00 AM +0000,"(30.3534126, -97.7531357)",ONLINE,04/09/2019 08:35:00 AM +0000,-97.7531357,30.3534126,,http://162.89.13.145/CCTVImages/CCTV529.jpg,None Identified
581,IH 35 SVRD / HOLLY ST,TURNED_ON,,Advidia,LOC16-003780,,CENTRAL,"9,3",AUSTIN FULL PURPOSE,ROADWAY,,,61,IH 35 SVRD,,800, HOLLY ST,,5157981,03/09/2019 09:45:00 AM +0000,"(30.2571259, -97.7365189)",ONLINE,03/09/2019 09:35:00 AM +0000,-97.7365189,30.2571259,,http://162.89.13.145/CCTVImages/CCTV581.jpg,None Identified
589,IH 35 SVRD / 32ND ST,TURNED_ON,02/01/2019,Axis,LOC16-004805,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,3008,IH 35 SVRD,,1032, 32ND ST,,5159525,03/16/2019 08:45:00 AM +0000,"(30.289299, -97.7234573)",ONLINE,03/16/2019 08:35:00 AM +0000,-97.7234573,30.289299,,http://162.89.13.145/CCTVImages/CCTV589.jpg,None Identified
262,5501 BLK MC NEIL DR (MCNEIL HIGH SCHOOL),TURNED_ON,08/11/2017,Sarix,LOC16-004125,MCNEIL HIGH SCHOOL,NORTHWEST,,AUSTIN 2 MILE ETJ,ROADWAY,,,5501, MC NEIL DR,,,  ,,,03/21/2019 08:45:00 AM +0000,"(30.4473038, -97.7313156)",ONLINE,03/21/2019 08:35:00 AM +0000,-97.7313156,30.4473038,,http://162.89.13.145/CCTVImages/CCTV262.jpg,None Identified
588, CESAR CHAVEZ ST / 35 SVRD,DESIRED,,,LOC16-000670,,CENTRAL,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,700, CESAR CHAVEZ ST,,100,IH 35 SVRD,,5157926,03/21/2019 02:25:00 PM +0000,"(30.2612305, -97.736763)",OFFLINE,03/09/2019 06:00:00 AM +0000,-97.736763,30.2612305,,http://162.89.13.145/CCTVImages/CCTV588.jpg,None Identified
587,6511 BLK MC NEIL DR (Oak Knoll Dr (Formerly TX Intstruments)),DESIRED,,,LOC16-004160,Oak Knoll Dr (Formerly TX Intstruments),NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,6511, MC NEIL DR,,,  ,,,03/22/2019 06:30:00 PM +0000,"(30.4393673, -97.7542267)",OFFLINE,03/04/2019 06:00:00 AM +0000,-97.7542267,30.4393673,,http://162.89.13.145/CCTVImages/CCTV587.jpg,None Identified
